@lat,@lon,addr:housenumber,addr:street,addr:postcode
51.0236772,-114.1091120,2031,33 Avenue SW,T2T 1Z5
51.0237279,-114.1090396,2031,33 Avenue SW,T2T 1Z5
51.0237346,-114.1089377,2031,33 Avenue SW,T2T 1Z5
51.0237245,-114.1088224,2031,33 Avenue SW,T2T 1Z5
51.0237380,-114.1086641,2031,33 Avenue SW,T2T 1Z5
51.0520356,-114.0512967,606,Meredith Road NE,T2E 5A8
51.0241251,-114.1072264,2008,33 Avenue SW,T2T 1Z4
51.0241244,-114.1073052,2008,33 Avenue SW,T2T 1Z4
51.0241256,-114.1074172,2008,33 Avenue SW,T2T 1Z4
51.0241260,-114.1075124,2008,33 Avenue SW,T2T 1Z4
51.0241258,-114.1075853,2008,33 Avenue SW,T2T 1Z4
51.0241283,-114.1076639,2008,33 Avenue SW,T2T 1Z4
51.0241275,-114.1077331,2008,33 Avenue SW,T2T 1Z4
51.0238778,-114.1082820,2031,33 Avenue SW,T2T 1Z5
51.0242631,-114.1083622,2024,33 Avenue SW,T2T 1Z4
51.0242654,-114.1082816,2022,33 Avenue SW,T2T 1Z4
51.0243173,-114.1086148,2030,33 Avenue SW,T2T 1Z4
51.0243191,-114.1084851,2028B,33 Avenue SW,T2T 1Z4
51.1289005,-114.2020458,98,Crowfoot Terrace NW,T3G 4J8
51.1288720,-114.2017500,92,Crowfoot Terrace NW,T3G 4J8
51.1287613,-114.2014754,84,Crowfoot Terrace NW,T3G 4J8
51.1286779,-114.2012737,80,Crowfoot Terrace NW,T3G 4J8
51.1284967,-114.2010750,72,Crowfoot Terrace NW,T3G 4J8
51.0496808,-114.0624789,328,Centre Street SE,T2G 4X6
51.0968065,-114.0002218,2500,48 Avenue NE,T3J 4V8
50.9063312,-114.1109610,2335,162 Avenue SW,T2Y 4S6
50.9062843,-114.1117410,2335,162 Avenue SW,T2Y 4S6
51.0121165,-114.0787100,4709,6 Street SW,T2S 2N1
51.0864580,-114.0520200,3811,Edmonton Trail NE,T2E 3P5
51.0866044,-114.0520169,101 3811,Edmonton Trail NE,T2E 3P5
51.1650263,-114.0710578,16,Panatella Boulevard NW,T3K 6C2
51.1429681,-114.0714330,30,Country Hills Landing NW,T3K 5P4
51.0957443,-114.1409469,323 4820,Northland Drive NW,T2L 2L4
51.0946438,-114.1408843,105 4820,Northland Drive NW,T2L 1M5
51.0947181,-114.1402987,4820,Northland Drive NW,T2L 2L4
51.0328344,-114.0450703,703,23 Avenue SE,T2G 1N7
51.0143003,-114.1707110,270,Stewart Green SW,T3H 3C8
51.0419745,-114.0605079,1100,1 Street SW,T2G 1B1
51.0118677,-114.0616197,4632,1 Street SE,T2G 2L3
51.0472405,-114.0783280,734,7 Avenue SW,T2P 3P8
51.0673883,-114.1283450,170-1620,29 Street NW,T2N 4L7
51.1632561,-114.1256500,"32, 12192",Symons Valley Road NW,T3P 0A3
51.1413364,-114.0678290,9650,Harvest Hills Boulevard N,T3K 0B3
51.0719898,-114.0629265,2219,Centre Street N,T2E 2T4
51.0489842,-114.0657118,425,1 Street SW,T2P 3L8
51.1295950,-114.2038996,600,Crowfoot Crescent NW,T3G 0B4
51.0853322,-113.9983150,3639,26 Street NE,T1Y 5E1
50.9493633,-114.0858113,11625,Elbow Drive SW,T2W 1G8
50.9421580,-114.0474672,755,Lake Bonavista Drive SE,T2J 0N3
51.0203996,-114.1698107,5588,Signal Hill Centre SW,T3H 3P8
51.0203110,-114.1701600,5630,Signal Hill Centre SW,T3H 3P8
51.0524577,-114.0672870,240,Riverfront Avenue SW,T2P 0A5
50.9931181,-114.0439555,130 - 6807,Railway Street SE,T2H 2V6
51.0133023,-114.0668370,4534A,Stanley Road SW,T2S 2P9
51.0132804,-114.0667110,4534B,Stanley Road SW,T2S 2P9
51.0132466,-114.0668585,4536A,Stanley Road SW,T2S 2P9
51.0132247,-114.0667351,4536B,Stanley Road SW,T2S 2P9
51.0275088,-114.1150562,2411,29 Avenue SW,T2T 1P1
51.0274586,-114.1149728,2409,29 Avenue SW,T2T 1P1
51.0274629,-114.1151588,2411B,29 Avenue SW,T2T 1P1
50.9498037,-113.9936056,3130,114 Avenue SE,T2Z 3V6
51.1198989,-113.9481590,"150, 7555",Falconridge Boulevard NE,T3J 0C9
51.0359157,-114.0664391,219,19 Avenue SW,T2S 0C8
51.0845336,-114.0110693,#7 3600,19 Street NE,T2E 6V2
51.0456341,-113.9575000,5320,8 Avenue SE,T2A 4L7
50.8810823,-113.9599394,19489,Seton Crescent SE,T3M 1T4
50.8812713,-113.9573565,19489,Seton Crescent SE,T3M 1T4
51.0573226,-113.9854370,3404,5 Avenue NE,T2A 5N8
51.0006703,-114.0608190,225,58 Avenue SE,T2H 0N8
51.0689365,-114.1060446,1926,18 Avenue NW,T2M 0X7
51.0748143,-114.1366452,3500,24 Avenue NW,T2N 4V5
51.0651139,-113.9948529,1501,Moraine Road NE,T2A 2P5
50.9834863,-114.0694907,7895,Flint Road SE,T2H 1G3
51.0323233,-114.0712400,2302,4 Street SW,T2S 1X2
51.0792520,-113.9977176,2980,26 Street NE,T1Y 6R7
51.0392910,-114.0943106,1500,14 Street SW,T3C 1C9
51.0979479,-114.0477743,5120,6 Street NE,T2K 4W5
51.0267995,-114.1575936,4911,30 Avenue SW,T3E 0V4
51.0602144,-114.0129338,912,19 Street NE,T2E 4X7
50.9916327,-114.0502618,610,70 Avenue SE,T2H 2J6
50.9719545,-114.0722084,9309,Macleod Trail S,T2J 0P6
50.9782194,-114.0697879,D3 8330,Macleod Trail S,T2H 2V2
51.0859932,-114.1799094,6404,Bowness Road NW,T3B 0E7
51.0895334,-114.2002739,7930,Bowness Road NW,T3B 0H3
51.1237084,-114.2008593,35,Crowfoot Way NW,T3G 2L4
50.9883716,-114.0429150,52,Heritage Gate SE,T2H 3A7
51.0830575,-113.9840388,3320,32 Avenue NE,T1Y 6E8
51.0819401,-114.0100738,2020J,32 Avenue NE,T2E 6T4
51.1119450,-113.9799530,6620,36 Street NE,T3J 4C8
51.0420392,-114.0596166,225,11 Avenue SE,T2G 0G3
51.0490977,-114.0808352,414,8 Street SW,T2P 1Z9
51.0490443,-114.0807910,846,5 Avenue SW,T2P 0N3
51.0405498,-114.1360734,1421,33 Street SW,T3C 1P2
51.1234816,-114.1982337,1829,Ranchlands Boulevard NW,T3G 2A7
51.1275701,-114.1984817,28,Crowfoot Terrace NW,T3G 4J0
51.0047486,-114.0617450,5558,1 Street SE,T2H 2W9
50.9944739,-114.0644608,6311,Centre Street SW,T2H 0C7
51.1233977,-114.2032682,6,Crowfoot Circle NW,T3G 2T3
51.0834985,-114.0073664,2215,35 Avenue NE,T2E 6W3
50.9996544,-113.9972101,2620,61 Avenue SE,T2C 4V2
51.0429878,-114.0567762,100A 315,10 Avenue SE,T2G 0W2
50.9313880,-114.0667376,370,Canyon Meadows Drive SE,T2J 7C6
51.1030780,-114.1533587,4740,Dalton Drive NW,T3A 2H4
51.1030799,-114.1533877,4740,Dalton Drive NW,T3A 2H4
51.1030873,-114.1533484,4740,Dalton Drive NW,T3A 2H4
51.1030961,-114.1533386,4740,Dalton Drive NW,T3A 2H4
51.1031098,-114.1533486,4740,Dalton Drive NW,T3A 2H4
51.1031667,-114.1536414,4740,Dalton Drive NW,T3A 2H4
51.1031845,-114.1536471,4740,Dalton Drive NW,T3A 2H4
51.1031964,-114.1536343,4740,Dalton Drive NW,T3A 2H4
51.1032063,-114.1536235,4740,Dalton Drive NW,T3A 2H4
51.1032068,-114.1535983,4740,Dalton Drive NW,T3A 2H4
51.1032815,-114.1535153,4740,Dalton Drive NW,T3A 2H4
51.1035046,-114.1535506,4740,Dalton Drive NW,T3A 2H4
51.1035055,-114.1534815,4740,Dalton Drive NW,T3A 2H4
51.1035079,-114.1532346,4740,Dalton Drive NW,T3A 2H4
51.1035086,-114.1531691,4740,Dalton Drive NW,T3A 2H4
51.1035192,-114.1535413,4740,Dalton Drive NW,T3A 2H4
51.1035194,-114.1535175,4740,Dalton Drive NW,T3A 2H4
51.1035196,-114.1534943,4740,Dalton Drive NW,T3A 2H4
51.1035205,-114.1532213,4740,Dalton Drive NW,T3A 2H4
51.1035207,-114.1531992,4740,Dalton Drive NW,T3A 2H4
51.1035208,-114.1531827,4740,Dalton Drive NW,T3A 2H4
51.1035703,-114.1546088,4740,Dalton Drive NW,T3A 2H4
51.1035710,-114.1545572,4740,Dalton Drive NW,T3A 2H4
51.1035727,-114.1554011,4740,Dalton Drive NW,T3A 2H4
51.1035807,-114.1546009,4740,Dalton Drive NW,T3A 2H4
51.1035808,-114.1527071,4740,Dalton Drive NW,T3A 2H4
51.1035809,-114.1545827,4740,Dalton Drive NW,T3A 2H4
51.1035810,-114.1545673,4740,Dalton Drive NW,T3A 2H4
51.1035867,-114.1539398,4740,Dalton Drive NW,T3A 2H4
51.1035875,-114.1554166,4740,Dalton Drive NW,T3A 2H4
51.1035885,-114.1539101,4740,Dalton Drive NW,T3A 2H4
51.1035973,-114.1527077,4740,Dalton Drive NW,T3A 2H4
51.1035996,-114.1554097,4740,Dalton Drive NW,T3A 2H4
51.1035998,-114.1539019,4740,Dalton Drive NW,T3A 2H4
51.1036027,-114.1527685,4740,Dalton Drive NW,T3A 2H4
51.1036045,-114.1527258,4740,Dalton Drive NW,T3A 2H4
51.1036101,-114.1554038,4740,Dalton Drive NW,T3A 2H4
51.1036116,-114.1527438,4740,Dalton Drive NW,T3A 2H4
51.1036122,-114.1538937,4740,Dalton Drive NW,T3A 2H4
51.1036145,-114.1553773,4740,Dalton Drive NW,T3A 2H4
51.1036236,-114.1539117,4740,Dalton Drive NW,T3A 2H4
51.1036322,-114.1549136,4740,Dalton Drive NW,T3A 2H4
51.1036328,-114.1549802,4740,Dalton Drive NW,T3A 2H4
51.1036447,-114.1549675,4740,Dalton Drive NW,T3A 2H4
51.1036449,-114.1549468,4740,Dalton Drive NW,T3A 2H4
51.1036450,-114.1549267,4740,Dalton Drive NW,T3A 2H4
51.1036766,-114.1529406,4740,Dalton Drive NW,T3A 2H4
51.1036922,-114.1529418,4740,Dalton Drive NW,T3A 2H4
51.1036950,-114.1529930,4740,Dalton Drive NW,T3A 2H4
51.1036975,-114.1529553,4740,Dalton Drive NW,T3A 2H4
51.1037038,-114.1529711,4740,Dalton Drive NW,T3A 2H4
51.1037399,-114.1553003,4740,Dalton Drive NW,T3A 2H4
51.1037521,-114.1553148,4740,Dalton Drive NW,T3A 2H4
51.1037639,-114.1538156,4740,Dalton Drive NW,T3A 2H4
51.1037645,-114.1537828,4740,Dalton Drive NW,T3A 2H4
51.1037674,-114.1553061,4740,Dalton Drive NW,T3A 2H4
51.1037782,-114.1537733,4740,Dalton Drive NW,T3A 2H4
51.1037792,-114.1552995,4740,Dalton Drive NW,T3A 2H4
51.1037861,-114.1552804,4740,Dalton Drive NW,T3A 2H4
51.1037870,-114.1532103,4740,Dalton Drive NW,T3A 2H4
51.1037917,-114.1537640,4740,Dalton Drive NW,T3A 2H4
51.1038042,-114.1532087,4740,Dalton Drive NW,T3A 2H4
51.1038047,-114.1537813,4740,Dalton Drive NW,T3A 2H4
51.1038080,-114.1532639,4740,Dalton Drive NW,T3A 2H4
51.1038105,-114.1532240,4740,Dalton Drive NW,T3A 2H4
51.1038177,-114.1532415,4740,Dalton Drive NW,T3A 2H4
51.1038826,-114.1534455,4740,Dalton Drive NW,T3A 2H4
51.1038856,-114.1544009,4740,Dalton Drive NW,T3A 2H4
51.1038913,-114.1543791,4740,Dalton Drive NW,T3A 2H4
51.1038918,-114.1544171,4740,Dalton Drive NW,T3A 2H4
51.1038985,-114.1544342,4740,Dalton Drive NW,T3A 2H4
51.1039030,-114.1534421,4740,Dalton Drive NW,T3A 2H4
51.1039057,-114.1534953,4740,Dalton Drive NW,T3A 2H4
51.1039092,-114.1534572,4740,Dalton Drive NW,T3A 2H4
51.1039105,-114.1544317,4740,Dalton Drive NW,T3A 2H4
51.1039151,-114.1534717,4740,Dalton Drive NW,T3A 2H4
51.1039297,-114.1551806,4740,Dalton Drive NW,T3A 2H4
51.1039413,-114.1551896,4740,Dalton Drive NW,T3A 2H4
51.1039533,-114.1551818,4740,Dalton Drive NW,T3A 2H4
51.1039645,-114.1551745,4740,Dalton Drive NW,T3A 2H4
51.1039695,-114.1551546,4740,Dalton Drive NW,T3A 2H4
51.1039941,-114.1537213,4740,Dalton Drive NW,T3A 2H4
51.1040089,-114.1546954,4740,Dalton Drive NW,T3A 2H4
51.1040152,-114.1537171,4740,Dalton Drive NW,T3A 2H4
51.1040158,-114.1537742,4740,Dalton Drive NW,T3A 2H4
51.1040165,-114.1547140,4740,Dalton Drive NW,T3A 2H4
51.1040184,-114.1546764,4740,Dalton Drive NW,T3A 2H4
51.1040209,-114.1537317,4740,Dalton Drive NW,T3A 2H4
51.1040234,-114.1547311,4740,Dalton Drive NW,T3A 2H4
51.1040279,-114.1537498,4740,Dalton Drive NW,T3A 2H4
51.1040375,-114.1547252,4740,Dalton Drive NW,T3A 2H4
51.1040929,-114.1550704,4740,Dalton Drive NW,T3A 2H4
51.1041056,-114.1550838,4740,Dalton Drive NW,T3A 2H4
51.1041085,-114.1539853,4740,Dalton Drive NW,T3A 2H4
51.1041191,-114.1550751,4740,Dalton Drive NW,T3A 2H4
51.1041287,-114.1540375,4740,Dalton Drive NW,T3A 2H4
51.1041303,-114.1539767,4740,Dalton Drive NW,T3A 2H4
51.1041318,-114.1550668,4740,Dalton Drive NW,T3A 2H4
51.1041349,-114.1550459,4740,Dalton Drive NW,T3A 2H4
51.1041371,-114.1539941,4740,Dalton Drive NW,T3A 2H4
51.1041438,-114.1540110,4740,Dalton Drive NW,T3A 2H4
51.1042067,-114.1542223,4740,Dalton Drive NW,T3A 2H4
51.1042269,-114.1542723,4740,Dalton Drive NW,T3A 2H4
51.1042285,-114.1542157,4740,Dalton Drive NW,T3A 2H4
51.1042343,-114.1542305,4740,Dalton Drive NW,T3A 2H4
51.1042408,-114.1542470,4740,Dalton Drive NW,T3A 2H4
51.1043191,-114.1544860,4740,Dalton Drive NW,T3A 2H4
51.1043393,-114.1544819,4740,Dalton Drive NW,T3A 2H4
51.1043403,-114.1545394,4740,Dalton Drive NW,T3A 2H4
51.1043455,-114.1544984,4740,Dalton Drive NW,T3A 2H4
51.1043517,-114.1545150,4740,Dalton Drive NW,T3A 2H4
51.1044191,-114.1547192,4740,Dalton Drive NW,T3A 2H4
51.1044351,-114.1547676,4740,Dalton Drive NW,T3A 2H4
51.1044378,-114.1547145,4740,Dalton Drive NW,T3A 2H4
51.1044433,-114.1547291,4740,Dalton Drive NW,T3A 2H4
51.1044493,-114.1547450,4740,Dalton Drive NW,T3A 2H4
51.1055540,-114.1849097,37,Silver Springs Drive NW,T3B 4N3
51.1252021,-114.1988654,20,Crowfoot Crescent NW,T3G 2P6
51.1253652,-114.1991150,20,Crowfoot Crescent NW,T3G 2P6
51.1255413,-114.1992373,20,Crowfoot Crescent NW,T3G 2P6
50.9850865,-114.0705015,7730,Macleod Trail SE,T2H 0L9
51.0638186,-114.0622986,1324,Centre Street N,T2E 2R7
51.0104861,-114.0339876,1320,Highfield Crescent SE,T2G 5M3
51.0141743,-113.9748706,3750,46 Avenue SE,T2B 0L1
51.0387369,-113.9477502,1717,60 Street SE,T2A 7Y7
51.0141833,-113.9747604,3750,46 Avenue SE,T2B 0L1
51.0141682,-113.9749910,3750,46 Avenue SE,T2B 0L1
51.0141608,-113.9751074,3750,46 Avenue SE,T2B 0L1
51.0297690,-114.1366700,3423,26 Avenue SW,T3E 0N3
51.1026132,-114.1451869,#3 5505,Shaganappi Trail NW,T3A 1Z6
51.1025745,-114.1453420,5505,Shaganappi Trail NW,T3A 1Z6
50.9995123,-113.9735281,"#1, 4216",61 Avenue SE,T2C 1Z5
50.9626515,-114.0078640,410 163,Quarry Park Boulevard SE,T2C 5E1
51.0140579,-113.9749859,3750,46 Avenue SE,T2B 0L1
51.0022850,-114.0723877,5809,Macleod Trail SW,T2H 0J9
51.1513278,-113.9963895,112-10920,25 Street NE,T3N 0A1
51.0859139,-114.1809511,6419,Bowness Road NW,T3B 0E6
51.0433799,-114.1397600,1200,37 Street SW,T3C 1S2
51.0325969,-114.0711585,346,23 Avenue SW,T2S 0J2
51.0967281,-114.2164176,8900,48 Avenue NW,T3B 2B2
51.0866733,-114.1298075,3830,Brentwood Rd NW,T2L 1K8
51.0865396,-114.1286190,3820,Brentwood Road NW,T2L 2L5
51.0848906,-114.1265947,3630,Brentwood Road NW,T2L 1K8
50.9007956,-114.1175440,2525,Bridlecrest Way SW,T2Y 5J4
51.0106982,-114.0038551,4949,Barlow Trail SE,T2B 3B5
50.9938174,-114.0097378,6618,20A Street SE,T2C 0R3
51.1389503,-114.2333388,500,Royal Oak Drive NW,T3G 0E8
51.0510410,-114.0794258,804,3 Avenue SW,T2P 0G9
51.0039359,-113.9758118,4216,54 Avenue SE,T2C 2E3
51.1627133,-114.0888274,405,Panatella Boulevard NW,T2K 0P3
51.1755949,-114.1097110,2060,Symons Valley Parkway NW,T3P 0M9
51.1757459,-114.1077310,2060,Symons Valley Parkway NW,T3P 0M9
51.1758965,-114.1083045,2060,Symons Valley Parkway NW,T3P 0M9
51.1740254,-114.1086315,"3018, 2060",Symons Valley Parkway NW,T3P 0M9
51.0918281,-114.1535880,4625,Varsity Drive NW,T3A 0Z9
51.0183053,-114.0461592,4027,7 Street SE,T2G 2Y9
50.9793480,-114.0604902,8303,Fairmount Drive SE,T2H 0Y9
51.0405440,-114.1084095,1402,Scotland Street SW,T3C 2L4
51.0654324,-114.0995426,1632,14 Avenue NW,T2N 1M7
51.0888748,-114.0053439,4015,23 Street NE,T2E 6T3
51.0409076,-113.9158553,145,East Hills Boulevard SE,T2A 6Z8
51.0404234,-113.9151352,145,East Hills Boulevard SE,T2A 4X7
51.0401370,-113.9146787,185,East Hills Boulevard SE,T2A 4X7
51.0413041,-113.9164074,145,East Hills Boulevard SE,T2A 6Z8
51.0379521,-114.0760680,628B,17 Avenue SW,T2S 0B4
51.1427946,-114.0710282,30,Country Hills Landing NW,T3K 5P4
51.0297268,-114.1360796,3409A,26 Avenue SW,T3E 0N3
51.0296712,-114.1367103,3425,26 Avenue SW,T3E 0N3
51.0297546,-114.1359232,3407,26 Avenue SW,T3E 0N3
51.0298040,-114.1349037,3315,26 Avenue SW,T3E 0N2
51.0298075,-114.1351885,3315,26 Avenue SW,T3E 0N2
51.0031243,-114.0726120,5707B,Macleod Trail SW,T2H 0J9
50.9992201,-114.0691323,6036,3 Street SW,T2H 0H9
50.9674820,-113.9787400,4046,96 Avenue SE,T2C 4R5
51.0066081,-114.1308740,13-10,Richard Way SW,T3E 7M9
51.1302605,-114.0096165,2000,Airport Road NE,T2E 6W5
50.9528265,-114.0645090,100,Anderson Road SE,T2J 3V1
51.0091088,-114.1283085,5010,Richard Road SW,T3E 6L1
51.0548449,-113.9884832,401,33 Street NE,T2A 7R3
51.0457736,-114.0671360,232,8 Avenue SW,T2P 1B5
51.0787305,-114.0264019,3015,12 Street NE,T3A 7J2
51.0340979,-114.0706710,2100,4 Street SW,T2S 1W7
51.0008155,-114.0513091,533,58 Avenue SE,T2H 0P7
51.0141366,-114.1694542,246,Stewart Green SW,T3H 3C8
51.0473083,-114.0815284,665,8 Street SW,T2P 3K7
51.0820897,-113.9874533,3302,32 Street NE,T1Y 6B9
51.0818412,-113.9874280,3314,32 Street NE,T1Y 6B9
51.0521959,-114.0916767,12,12 Street NW,T2N 1Y3
50.9713652,-114.1200702,"Suite 143, 2515",90 Avenue SW,T2V 0L8
51.0003800,-114.0700729,5940,Macleod Trail SW,T2H 2G4
51.0890180,-114.0438225,4010,6A Street NE,T2E 4B1
50.9437554,-113.9748277,3200,118 Avenue SE,T2Z 3X1
51.0861593,-113.9618535,1-5008,Whitehorn Drive NE,T1Y 1V1
51.0026468,-114.0675924,201-208,57 Avenue SW,T2H 2K8
51.0030022,-114.0676346,5721,1A Street SW,T2H 2K8
51.0479732,-114.0616695,500,Centre Street SE,T2G 1A6
51.0533965,-114.0406466,990,1 Avenue NE,T2E 8J3
50.9979828,-114.0641730,104,61 Avenue SW,T2H 0B2
51.0367596,-114.0717830,1807,4 Street SW,T2S 1W2
51.0365839,-114.0717870,1809,4 Street SW,T2S 1W2
51.0373820,-114.0712570,1708,4 Street SW,T2S 1X2
51.0365276,-114.0712862,1812,4 Street SW,T2S 1W1
51.0346436,-114.0717330,2015,4 Street SW,T2S 1W6
51.0368061,-114.0711470,1800,4 Street SW,T2S 2S4
51.0328568,-114.0713030,2212,4 Street SW,T2S 1W9
51.0348896,-114.0718930,2007,4 Street SW,T2S 1W6
51.0353647,-114.0720000,1919,4 Street SW,T2S 1W4
51.0340487,-114.0717660,2103,4 Street SW,T2S 1W8
51.0355303,-114.0717900,1915,4 Street SW,T2S 1W4
51.0372713,-114.0717620,1711,4 Street SW,T2S 1V8
51.0344187,-114.0717380,2015,4 Street SW,T2S 1W8
51.0370901,-114.0717730,1711,4 Street SW,T2S 1V8
51.0344840,-114.0717290,2015,4 Street SW,T2S 1W8
51.1016485,-114.1380429,3604,52 Avenue NW,T2L 1V9
51.1014946,-114.1380429,3604,52 Avenue NW,T2L 1V9
51.1013638,-114.1380345,3604,52 Avenue NW,T2L 1V9
51.1013148,-114.1380323,3604,52 Avenue NW,T2L 1V9
51.1011840,-114.1381941,3604,52 Avenue NW,T2L 1V9
51.1012503,-114.1381957,3604,52 Avenue NW,T2L 1V9
51.1013237,-114.1381901,3604,52 Avenue NW,T2L 1V9
51.1013749,-114.1382086,3604,52 Avenue NW,T2L 1V9
51.1014663,-114.1382075,3604,52 Avenue NW,T2L 1V9
51.1015799,-114.1382038,3604,52 Avenue NW,T2L 1V9
51.1016408,-114.1382121,3604,52 Avenue NW,T2L 1V9
51.1016849,-114.1389553,3604,52 Avenue NW,T2L 1V9
51.1016808,-114.1391433,3604,52 Avenue NW,T2L 1V9
51.1016774,-114.1393290,3616,52 Avenue NW,T2L 1V9
51.1016811,-114.1395342,3616,52 Avenue NW,T2L 1V9
51.1016717,-114.1397114,3616,52 Avenue NW,T2L 1V9
51.1016779,-114.1398297,3616,52 Avenue NW,T2L 1V9
51.1016688,-114.1401715,3616,52 Avenue NW,T2L 1V9
51.1013429,-114.1397483,3616,52 Avenue NW,T2L 1V9
51.1013466,-114.1399345,3616,52 Avenue NW,T2L 1V9
51.1013452,-114.1400271,3616,52 Avenue NW,T2L 1V9
51.1013279,-114.1401594,3616,52 Avenue NW,T2L 1V9
51.1013286,-114.1402994,3616,52 Avenue NW,T2L 1V9
51.1014901,-114.1402873,3616,52 Avenue NW,T2L 1V9
50.9810084,-114.0396099,33,Heritage Meadows Way SE,T2H 3B8
50.9890202,-114.0737050,7337,Macleod Trail SW,T2H 0L8
50.9880373,-114.0727288,7337,Macleod Trail S,T2H 0L8
50.9881221,-114.0724300,7337,Macleod Trail SW,T2H 0L8
50.9888534,-114.0739390,7337,Macleod Trail SW,T2H 0L8
50.9062351,-114.1123883,2335,162 Avenue SW,T2Y 4S6
50.9061613,-114.1129333,2335,162 Avenue SW,T2Y 4S6
50.9058145,-114.1108339,2335,162 Avenue SW,T2Y 4S6
50.9029145,-114.0635190,250,Shawville Boulevard SE,T2Y 2Z7
50.9016669,-114.0656096,265,Shawville Boulevard SE,T2Y 3H9
51.0170291,-114.0631050,4114,Macleod Trail SE,T2G 2R7
51.0016194,-114.0710044,5828,Macleod Trail SW,T2H 0J8
51.0009135,-114.0705000,5912,Macleod Trail SW,T2H 0K1
51.0010443,-114.0708630,5908,Macleod Trail SW,T2H 0K1
51.0009080,-114.0723379,5919,Macleod Trail SW,T2H 2R9
51.0008826,-114.0658120,105,58 Avenue SW,T2H 0A4
51.0024916,-114.0642294,104,58 Avenue SW,T2H 0N7
51.0011042,-114.0671809,121,58 Avenue SW,T2H 0A4
50.9726992,-114.0694841,9030,Macleod Trail SE,T2H 0M4
51.0458998,-114.0700650,317,7 Avenue SW,T2P 2Y9
51.0414110,-114.0676120,235,12 Avenue SW,T2R 1H7
50.9793286,-114.0438080,8180,11 Street SE,T2H 3B5
50.9619357,-114.0699774,9950,Macleod Trail SE,T2J 3K9
50.9281511,-114.0283660,1140,137 Avenue SE,T2J 6G6
50.9982200,-114.0666016,6130,1A Street SW,T2H 0G3
50.9983259,-114.0665867,6130,1A Street SW,T2H 0G3
50.9983207,-114.0668093,6130,1A Street SW,T2H 0G3
50.9983188,-114.0668801,6130,1A Street SW,T2H 0G3
50.9983166,-114.0669646,6130,1A Street SW,T2H 0G3
50.9983169,-114.0670476,6130,1A Street SW,T2H 0G3
50.9958490,-114.0666690,6402,1A Street SW,T2H 0G6
50.9983223,-114.0667210,6130,1A Street SW,T2H 0G3
50.9736861,-114.0704147,8900,Macleod Trail SE,T2H 0M4
50.9448511,-114.0690670,12100,Macleod Trail S,T2J7G9
50.9446936,-114.0690488,123,12100 Macleod Trail S,T2J 7G9
50.9339235,-114.0671156,13200,Macleod Trail SE,T2J 7E5
50.9313205,-114.0648310,380,Canyon Meadows Drive SE,T2J 7C3
51.0431018,-114.0836950,940A,11 Avenue SW,T2R 0E7
50.9303192,-114.0249740,14919,Deer Ridge Drive SE,T2J 7C4
50.9310413,-114.0263578,14935,Deer Ridge Drive SE,T2J 6A9
50.9053028,-114.1112620,2335,162 Avenue SW,T2Y 4S6
50.9053028,-114.1111769,2335,162 Avenue SW,T2Y 4S6
50.9053041,-114.1110927,2335,162 Avenue SW,T2Y 4S6
50.9053041,-114.1110066,2335,162 Avenue SW,T2Y 4S6
50.9053047,-114.1108541,2335,162 Avenue SW,T2Y 4S6
50.9052508,-114.1107559,2335,162 Avenue SW,T2Y 4S6
50.9052500,-114.1110027,2335,162 Avenue SW,T2Y 4S6
50.9052507,-114.1110916,2335,162 Avenue SW,T2Y 4S6
50.9052485,-114.1112650,2335,162 Avenue SW,T2Y 4S6
50.9052364,-114.1132540,2335,162 Avenue SW,T2Y 4S6
50.9062668,-114.1109680,2335,162 Avenue SW,T2Y 4S6
50.9061972,-114.1109703,2335,162 Avenue SW,T2Y 4S6
50.9682920,-114.0738620,9655,Macleod Trail S,T2J 0P6
50.9297033,-114.0299664,1221,Canyon Meadows Drive SE,T2J 7A0
50.9424818,-114.0683530,12445,Lake Fraser Drive SE,T2J 7A4
50.9689978,-114.0704082,180,94 Avenue SE,T2J 3G8
50.9112166,-114.0747830,635,Shawcliffe Gate SW,T2Y 1W1
50.9111950,-114.0748853,643,Shawcliffe Gate SW,T2Y1W1
50.9112246,-114.0747241,635,Shawcliffe Gate SW,T2Y 1W1
50.9112093,-114.0749539,647,Shawcliffe Gate SW,T2Y 1W1
50.9788183,-114.0594962,8318,Fairmount Drive SE,T2H 0Y8
51.0047806,-114.1167789,2439,54 Avenue SW,T3E 1M4
51.0041430,-114.1175121,2439,54 Avenue SW,T3E 1M4
50.9357867,-114.0673698,13103,Lake Fraser Drive SE,T2J 3H5
50.9898878,-114.0706172,7116,Macleod Trail SE,T2H 0L3
50.9902215,-114.0706557,7110,Macleod Trail SE,T2H 0L3
50.9898137,-114.0706128,7116,Macleod Trail SE,T2H 0L3
50.9900490,-114.0706649,7112,Macleod Trail SE,T2H 0L3
51.0111449,-114.1229980,4800,Richard Road SW,T3E 6L1
51.0427283,-114.0654760,140,1 Street SW,T2R 0B8
51.0427192,-114.0653470,140,11 Avenue SW,T2R 0B8
51.0442448,-114.0881157,1138,10 Avenue SW,T2R 0B6
51.0427139,-114.0650246,140,11 Avenue SW,T2R 0B8
51.1087619,-114.0612319,6440,Centre Street N,T2K 2Z2
50.9386546,-114.0840446,1065,Canyon Meadows Drive SW,T2W 5V3
